video_id,utterance_id,phenomenon,good_sentence,bad_sentence,hypothesis,good_nll,bad_nll,nll_diff,bleurt
Cory_2013-6-25_sc0106_17,1125,classifiers,... while I was growing up until I was six and a half years old.,... while I was getting bigger until I was six and a half years old.,The husband speaks with his husband.,1.2005662782261004,1.210875597337018,0.010309319110917592,19.143427908420563
Rachel_2011-12-08_sc44_15,1126,classifiers,"""Your uncle lives in a big house right?"" ""No, he lives in a small apartment.""","""Your uncle lives in a tiny house right?"" ""No, he lives in a small apartment.""",It is the smallest part of the world in the world.,1.4987592882452867,1.5207857296248026,0.022026441379515926,33.29557180404663
Jonathan_2012-11-27_sc90_12,1127,classifiers,A boy maintained the bonfire.,A boy maintained the car.,The first thing that you can do is you can see is that the first thing you want to know is that the first thing that you want to know is that you can do is make sure that you have the first thing you want to know what the first thing you want to do.,3.106427801772952,2.8736400155780406,-0.23278778619491147,36.048901081085205
2-Ben-Voice-Identity_15,1128,classifiers,"a deaf person approches you and they don't talk, suppose they're mute, and you're trying to figure them out.","a deaf person leaves you and they don't talk, suppose they're mute, and you're trying to figure them out.",What do you think about the Deaf community?,1.424581756388102,1.3375819317012463,-0.08699982468685574,30.664360523223877
Cory_2013-6-27_sc107_19,1129,classifiers,"A man walking saw money on the ground, and seeing no one was around, he pocketed it.","A man walking saw money on the ground, and seeing no one was around, he threw it.",God,1.4737398654660758,1.5204240723808364,0.046684206914760606,0.966218113899231
5-Ben-Deaf-Grunts_19,1130,classifiers,"After working out and playing he went into the locker room to change clothes and next to the room there was a hallway. He heard two deaf people grunting. As if they were having a conversation, and grunting back and forth.","After working out and playing he ran into the locker room to change clothes and above the room there was a bathroom. He heard two deaf people grunting. As if they were having a conversation, and grunting back and forth.",There are many different meanings for the world.,1.286729994305485,1.3344170001928102,0.04768700588732511,26.56126618385315
5-Ben-Deaf-Grunts_19,1131,classifiers,"After working out and playing he went into the locker room to change clothes and next to the room there was a hallway. He heard two deaf people grunting. As if they were having a conversation, and grunting back and forth.","After working out and playing he went into the locker room to change clothes and next to the room there was a hallway. He heard two deaf people shouting. As if they were having a conversation, and grunting back and forth.",There are many different meanings for the world.,1.286729994305485,1.2766201728871007,-0.010109821418384346,26.56126618385315
5-Ben-Deaf-Grunts_19,1132,classifiers,"After working out and playing he went into the locker room to change clothes and next to the room there was a hallway. He heard two deaf people grunting. As if they were having a conversation, and grunting back and forth.","After working out and playing he went into the locker room to change clothes and next to the room there was a hallway. He heard two deaf people grunting. As if they were having a conversation, and shouting back and forth.",There are many different meanings for the world.,1.286729994305485,1.282551705216368,-0.004178289089117104,26.56126618385315
Cory_2013-6-27_sc109_21,1133,classifiers,"American Airlines isn't that expensive, but if it was, then I'd be stuck because it's the only airline that flies between Boston and Florida.","American Airlines isn't that expensive, but if it was, then I'd be stuck because it's the only airline that flies one-way from Boston to Florida.","This is the first time that we were able to communicate with our families in the world, we were able to communicate with each other, and we were able to communicate with them.",1.2250208910292304,1.3171899501897701,0.09216905916053975,23.758147656917572
6-Ben-Control-of-Sound_4,1134,classifiers,and how Deaf people form their voice range.,and how Deaf people form their voice pattern.,How do you feel about something that is something that you want to do?,1.58117258108475,1.5065932004186122,-0.07457938066613767,22.871939837932587
8-Ben-Control-of-sound-places_12,1135,classifiers,"Another time when attending the movie theatre, he ate kernels of popcorn pretty loudly.","Another time when attending the movie theatre, he ate kernels of popcorn pretty slowly.","I would think what can I do to direct, how can I improve as an artist. How would I direct?",1.5648631408217957,1.5442565560594879,-0.02060658476230781,31.688183546066284
8-Ben-Control-of-sound-places_12,1136,classifiers,"Another time when attending the movie theatre, he ate kernels of popcorn pretty loudly.","Another time when attending the movie theatre, he dropped kernels of popcorn pretty loudly.","I would think what can I do to direct, how can I improve as an artist. How would I direct?",1.5648631408217957,1.4896018232988275,-0.07526131752296816,31.688183546066284
Jonathan_2012-11-27_sc90_12,1137,classifiers,Are the friends going out?,Is the friend going out?,Mountain Tree,1.8450840351482232,1.9462597872316838,0.10117575208346063,8.183293044567108
Jonathan_2012-11-27_sc96_17,1138,classifiers,Are there only horses playing on the farmland?,Are there only horses resting on the farmland?,The forest has been the western hair.,1.680864663279437,1.7612111270427704,0.08034646376333332,27.382883429527283
4-Ben-Deaf-Speech_19,1139,classifiers,"As I looked at my report card, I thought well I'm deaf but that doesn't matter because my report card says good speech. I imagined this meant that my speech was equal to that of a hearing person. Wow, I really had good speech.","As I looked at my phone screen, I thought well I'm deaf but that doesn't matter because my phone screen says good speech. I imagined this meant that my speech was equal to that of a hearing person. Wow, I really had good speech.",There are many different ways to work with the Deaf community and the Deaf community.,1.2520475801293809,1.207393057514226,-0.0446545226151549,32.20202326774597
Cory_2013-6-27_sc114_16,1140,classifiers,Bad weather is coming to Boston because the city is close to the ocean.,Bad weather is leaving Boston because the city is close to the ocean.,The beautiful waves are white and left.,1.2526368510702417,1.3535016877310617,0.10086483666082002,28.57651114463806
Jonathan_2012-11-27_sc96_17,1141,classifiers,Bad weather is in Boston because the ocean is near.,Bad weather is over in Boston because the ocean is near.,The past is an orange storm.,1.6134529649638212,1.5420396360650397,-0.07141332889878149,31.106752157211304
2-Ben-Voice-Identity_15,1142,classifiers,Bauman mentioned the concept of separating interpreting and ventriloquism.,Bauman mentioned the concept of combining interpreting and ventriloquism.,The proportion of the proportion is that the concept of the concept of the proportionality of the proportionality of the concept.,1.5946927376588185,1.505107452639857,-0.08958528501896157,27.225059270858765
2-Ben-Voice-Identity_15,1143,classifiers,Bauman mentioned the concept of separating interpreting and ventriloquism.,Bauman mentioned the concept of separating interpreting and mimicry.,The proportion of the proportion is that the concept of the concept of the proportionality of the proportionality of the concept.,1.5946927376588185,1.532877320666676,-0.06181541699214255,27.225059270858765
3-Ben-Voice-Life_21,1144,classifiers,"Bauman presented the idea that there is a loop between the mouth and the ears,","Bauman presented the idea that there is a line between the mouth and the ears,","I would think what can I do to direct, how can I improve as an artist. How would I direct?",1.2517768634553952,1.1495037812598143,-0.10227308219558084,31.469815969467163
Cory_2013-6-27_sc114_16,1145,classifiers,Bob has a big dog because he loves to wrestle with it.,Bob has a big dog because he loves to cuddle with it.,Mom has been loved for a long time.,1.3332465132529085,1.3917856877324757,0.058539174479567135,28.619325160980225
