video_id,utterance_id,phenomenon,good_sentence,bad_sentence,hypothesis,good_nll,bad_nll,nll_diff,bleurt
Cory_2013-6-27_sc112_17,358,yes/no-reversed,A boy is feeding the fire.,Is a boy feeding the fire?,Boys can burn the fire.,2.0823813904490738,1.6111342171552006,-0.4712471732938732,39.801084995269775
Jonathan_2012-11-27_sc90_12,359,yes/no-reversed,A boy is making a bonfire.,Is a boy making a bonfire?,The orange is made of beefying.,2.76834254698069,2.1274383262627654,-0.6409042207179247,26.993438601493835
Jonathan_2012-11-27_sc90_12,360,yes/no-reversed,A boy maintained the bonfire.,Did a boy maintain the bonfire?,The benfire of the confirmation is provided by the benfire.,2.486695470660925,3.0370208732783794,0.5503254026174544,38.968366384506226
Rachel_2012-02-14_sc63_13,361,yes/no-reversed,"After the president leaves, I will talk with the reporters.","After the president leaves, will I talk with the reporters?",The president spoke with the responders.,1.0202486636737982,1.141687698600193,0.12143903492639474,45.92103958129883
Rachel_2012-02-14_sc63_13,362,yes/no-reversed,All the men left together.,Did all the men leave together?,The man left with him.,1.1612561256797225,1.8908255604328588,0.7295694347531363,49.08568263053894
7-Ben-Social-Msg_7,363,yes/no-reversed,"As I said earlier. Deaf people making noise are regarded as ""off"", as if something is wrong. This tells a lot about status.","As I said earlier. Deaf people making noise are regarded as ""off"", as if something is wrong. Does this tell a lot about status?","As I previously observed, I was able to understand the excessiveness of something wrong with journeying hearing people about standards.",1.2669278997026625,1.2993223051016685,0.032394405399005954,45.78649401664734
Jonathan_2012-11-27_sc96_17,364,yes/no-reversed,Bad weather is coming to Boston now.,Is bad weather is coming to Boston now?,This is a bad weather condition in Boston.,1.2515266730978682,1.3903067112900316,0.13878003819216334,71.54390811920166
Cory_2013-6-27_sc114_16,365,yes/no-reversed,Bad weather will come to Boston soon.,Will bad weather come to Boston soon?,Bad monsters are coming to Boston.,1.243336157677205,1.7288011286015574,0.48546497092435237,58.07605981826782
Jonathan_2012-11-27_sc90_12,366,yes/no-reversed,Barack Obama swam at the beach.,Did Barack Obama swim at the beach?,Bernick Ebaca is the language level of ASL.,1.7340492808725685,2.331351376035147,0.5973020951625787,26.30941867828369
2-Ben-Voice-Identity_15,367,yes/no-reversed,Bauman mentioned the concept of separating interpreting and ventriloquism.,Did Bauman mention the concept of separating interpreting and ventriloquism?,Barman is named the concept of the interpretation and the decline of the current current species.,1.348371541251739,1.7573195117731373,0.4089479705213983,34.242892265319824
3-Ben-Voice-Life_21,368,yes/no-reversed,"Bauman presented the idea that there is a loop between the mouth and the ears,",Did Bauman present the idea that there is a loop between the mouth and the ears?,It is a well-known log to suggest that Fiberson has a long hearing loss.,1.1698915435449233,1.40131267633887,0.2314211327939466,22.18703031539917
5-Ben-Deaf-Grunts_19,369,yes/no-reversed,Benard Bragg explained his experience in class.,Did Benard Bragg explain his experience in class?,My name is Wendy Bragg and I will explain to her about her in the classroom.,0.9827135998445252,1.6295873016119002,0.646873701767375,46.40447497367859
8-Ben-Control-of-sound-places_12,370,yes/no-reversed,"Bill Ennis told a great story about ""bubbles"".","Did Bill Ennis tell a great story about ""bubbles""?",Bill Ennies said it was a great activity about burbles.,1.3248758507852858,1.658426016276958,0.33355016549167216,59.93521809577942
Cory_2013-6-27_sc114_16,371,yes/no-reversed,Bob frequently gives his sweetheart roses.,Does Bob frequently give his sweetheart roses.,The ball is given to the electrophone.,1.469442296080118,1.917904287021845,0.4484619909417271,24.626050889492035
Cory_2013-6-27_sc114_16,372,yes/no-reversed,Bob gave a rose to his wife because it's their anniversary today.,Did Bob give a rose to his wife because it's their anniversary today?,Bark has been transferred to Dino's wife because of his festival.,0.9890366389105717,1.4886063306459358,0.49956969173536414,36.523741483688354
Jonathan_2012-11-27_sc96_17,373,yes/no-reversed,Bob gave roses to his girlfriend.,Did Bob give roses to his girlfriend?,Transfer to the cab to the cab.,1.4411842907395433,1.9732295743336803,0.5320452835941369,22.963812947273254
Jonathan_2012-11-27_sc96_17,374,yes/no-reversed,Bob goes to the post office.,Does Bob go to the post office?,Bobby goes to P.E.,1.0774326560826137,2.0033361109672114,0.9259034548845977,53.146183490753174
Jonathan_2012-11-27_sc96_17,375,yes/no-reversed,Bob has a big dog.,Does Bob have a big dog?,Bob is the youngest dog.,1.226286574217834,2.2671642236411573,1.0408776494233234,42.262327671051025
Jonathan_2012-11-27_sc97_19,376,yes/no-reversed,Bob hates reading books.,Does Bob hate reading books?,Cobh loves to read a book.,1.586012697070837,2.475431606045057,0.8894189089742202,40.36225080490112
Cory_2013-6-27_sc114_16,377,yes/no-reversed,Bob loves reading books because he can visualize what happens in the stories.,Does Bob love reading books because he can visualize what happens in the stories?,I love reading a book because I can imagine that.,0.8216690488446218,1.1989347970612891,0.37726574821666736,55.31149506568909
Jonathan_2012-11-27_sc96_17,378,yes/no-reversed,Bob loves reading books because he likes using his imagination.,Does Bob love reading books because he likes using his imagination?,Bob loves to read the book because of his imagination.,0.9600607986794785,1.3876587711822461,0.42759797250276765,76.40438675880432
Jonathan_2012-11-27_sc96_17,379,yes/no-reversed,Bob needs to go to the post office because he needs stamps.,Does Bob need to go to the post office because he needs stamps?,Carbon needs to go to the hospital because it needs to be reminded.,0.9385086751232544,1.4393840178381652,0.5008753427149107,32.80435800552368
Cory_2013-6-27_sc114_16,380,yes/no-reversed,Bob needs to go to the post office to buy stamps.,Does Bob need to go to the post office to buy stamps?,My mother needs to go to the Postal Service because she needs to purchase a purchase.,0.9188414371013641,1.5751698871177655,0.6563284500164014,47.67768383026123
