video_id,utterance_id,phenomenon,good_sentence,bad_sentence,hypothesis,good_nll,bad_nll,nll_diff,bleurt
Cory_2013-6-25_sc0106_17,1125,classifiers,... while I was growing up until I was six and a half years old.,... while I was getting bigger until I was six and a half years old.,Until I was 7 and 2 years old.,0.8656520672715627,0.8809240535441516,0.015271986272588856,57.44023323059082
Rachel_2011-12-08_sc44_15,1126,classifiers,"""Your uncle lives in a big house right?"" ""No, he lives in a small apartment.""","""Your uncle lives in a tiny house right?"" ""No, he lives in a small apartment.""",He lived in the late 11th century.,1.5086388905556538,1.5160605172284796,0.007421626672825754,25.532346963882446
Jonathan_2012-11-27_sc90_12,1127,classifiers,A boy maintained the bonfire.,A boy maintained the car.,The benfire is the most difficult thing to do with the benfire.,2.5869832530617716,2.5435965081247,-0.04338674493707151,38.976895809173584
2-Ben-Voice-Identity_15,1128,classifiers,"a deaf person approches you and they don't talk, suppose they're mute, and you're trying to figure them out.","a deaf person leaves you and they don't talk, suppose they're mute, and you're trying to figure them out.",Someone will speak out and if someone doesn't know anything.,1.3619991294151053,1.2579850698557664,-0.10401405955933885,36.54491305351257
Cory_2013-6-27_sc107_19,1129,classifiers,"A man walking saw money on the ground, and seeing no one was around, he pocketed it.","A man walking saw money on the ground, and seeing no one was around, he threw it.",The man sees a dog.,1.4909075110712473,1.5368340659614017,0.0459265548901544,29.950055480003357
5-Ben-Deaf-Grunts_19,1130,classifiers,"After working out and playing he went into the locker room to change clothes and next to the room there was a hallway. He heard two deaf people grunting. As if they were having a conversation, and grunting back and forth.","After working out and playing he ran into the locker room to change clothes and above the room there was a bathroom. He heard two deaf people grunting. As if they were having a conversation, and grunting back and forth.","After the exercise, they went into the locker room and exchanged the lockers and thought that the deaf person was at the same time when they were in the lockers.",1.2669973982884004,1.3302631922066213,0.06326579391822085,41.16472601890564
5-Ben-Deaf-Grunts_19,1131,classifiers,"After working out and playing he went into the locker room to change clothes and next to the room there was a hallway. He heard two deaf people grunting. As if they were having a conversation, and grunting back and forth.","After working out and playing he went into the locker room to change clothes and next to the room there was a hallway. He heard two deaf people shouting. As if they were having a conversation, and grunting back and forth.","After the exercise, they went into the locker room and exchanged the lockers and thought that the deaf person was at the same time when they were in the lockers.",1.2669973982884004,1.2548683587260343,-0.012129039562366106,41.16472601890564
5-Ben-Deaf-Grunts_19,1132,classifiers,"After working out and playing he went into the locker room to change clothes and next to the room there was a hallway. He heard two deaf people grunting. As if they were having a conversation, and grunting back and forth.","After working out and playing he went into the locker room to change clothes and next to the room there was a hallway. He heard two deaf people grunting. As if they were having a conversation, and shouting back and forth.","After the exercise, they went into the locker room and exchanged the lockers and thought that the deaf person was at the same time when they were in the lockers.",1.2669973982884004,1.2592041359392103,-0.007793262349190089,41.16472601890564
Cory_2013-6-27_sc109_21,1133,classifiers,"American Airlines isn't that expensive, but if it was, then I'd be stuck because it's the only airline that flies between Boston and Florida.","American Airlines isn't that expensive, but if it was, then I'd be stuck because it's the only airline that flies one-way from Boston to Florida.",AAP is not expensive and it is expensive because it is stuck in brown floors.,0.9668986433198754,1.0944713677139315,0.1275727243940561,30.490458011627197
6-Ben-Control-of-Sound_4,1134,classifiers,and how Deaf people form their voice range.,and how Deaf people form their voice pattern.,How does Deaf people voice rather than that?,1.2192506751214915,1.2732596648452075,0.05400898972371593,48.650991916656494
