video_id,utterance_id,phenomenon,good_sentence,bad_sentence,hypothesis,good_nll,bad_nll,nll_diff,bleurt
8-Ben-Control-of-sound-places_12,801,conditional,"Deaf people scream and if it goes over the spectrum, people would notice it.","Deaf people scream and when it goes over the spectrum, people would notice it.",They are not going to be able to understand what is happening in their lives.,1.372366702305032,1.3495699231854723,-0.022796779119559796,33.12329649925232
Rachel_2012-02-09_sc57_9,802,conditional,"Even if you make only one tiny mistake, it will be tossed out.","Even when you make only one tiny mistake, it will be tossed out.",He did not leave the country.,1.2535899664674486,1.2894048483325884,0.035814881865139814,21.30277454853058
2-Ben-Voice-Identity_15,803,conditional,How do I trust them if I don't know who they are?,How do I trust them when I don't know who they are?,They don't know how to traditionally know what to do.,1.308693199455738,1.3114844046246548,0.0027912051689167328,31.640905141830444
Cory_2013-6-27_sc109_21,804,conditional,"I don't think he was planning to go, but if I see him, I'll have him call you.","I don't think he was planning to go, but when I see him, I'll have him call you.",This is the first time that the Detroit was planned for the National Association of the Deaf and Hard of Hearing.,1.1598032444149633,1.0738319048635017,-0.08597133955146163,21.723371744155884
Cory_2013-6-27_sc109_21,805,conditional,"I like it, if it has butter, I'm fine with that.","I like it, when it has butter, I'm fine with that.",The first thing that you can do is you want to know is that you are not going to be able to communicate with your family.,1.4100166726477292,1.4822441923121612,0.07222751966443197,25.36669671535492
Rachel_2012-02-09_sc61_9,806,conditional,I will be thrilled if I see my friend tomorrow.,I will be thrilled when I see my friend tomorrow.,The sign for home is big.,1.2464058623493959,1.1487229315936565,-0.09768293075573942,26.434993743896484
Cory_2013-6-27_sc112_17,807,conditional,"If a group of friends go camping together, I will join them.","When a group of friends go camping together, I will join them.",This is the first time that the students have been traveling through their lives in the United States.,1.6043670375327594,1.5991603981053073,-0.005206639427452142,24.73866641521454
Rachel_2012-01-27_sc55_13,808,conditional,"If an interpreter comes, it will be a strange situation.","When an interpreter comes, it will be a strange situation.",Keep in mind that this is an unusual project.,0.9275356901711539,0.9693868110998202,0.041851120928666274,50.87770223617554
Jonathan_2012-11-27_sc97_19,809,conditional,"If Bob adopts a big dog, he has to accept that he will spend lots of money on the dog.","When Bob adopts a big dog, he has to accept that he will spend lots of money on the dog.",The mouth of the mouth is falling.,1.3868780985645863,1.4033341464701663,0.016456047905579974,21.02207839488983
Cory_2013-6-27_sc115_17,810,conditional,"If Bob decides to adopt a big dog, he will have to accept the fact that he will spend lots of money on dog food.","When Bob decides to adopt a big dog, he will have to accept the fact that he will spend lots of money on dog food.",This is the sign for life and the sign for life.,1.244712939271621,1.2909105810782184,0.04619764180659747,23.311445116996765
Jonathan_2012-11-27_sc97_19,811,conditional,"If Bob goes to the post office, I will give him all of my mail so he can drop it off.","When Bob goes to the post office, I will give him all of my mail so he can drop it off.",Spoken languages are the largest and most of the languages are the most important.,1.4166117239483567,1.3928746960803189,-0.023737027868037774,28.826260566711426
Cory_2013-6-27_sc115_17,812,conditional,"If Bob goes to the post office, I will give him my letters to drop off.","When Bob goes to the post office, I will give him my letters to drop off.","I would think what can I do to direct, how can I improve as an artist. How would I direct?",1.3543672526462212,1.39363443423566,0.03926718158943876,37.77185678482056
Jonathan_2012-11-27_sc92_13,813,conditional,"If Bob is successful at making a fire, I must stay and watch it to make sure it is maintained.","When Bob is successful at making a fire, I must stay and watch it to make sure it is maintained.","In the middle of the left, the left is the left in the middle of the coast.",1.2747762629860326,1.2829987450512415,0.008222482065208814,21.81098312139511
Cory_2013-6-27_sc112_17,814,conditional,"If Bob is successful with the fire, I will have to watch it.","When Bob is successful with the fire, I will have to watch it.",I think the mother is famous in her heart and has never been followed.,1.250869195175464,1.2796296137311156,0.02876041855565159,23.690128326416016
Cory_2013-6-27_sc115_17,815,conditional,"If Bob sends his resume, he is guaranteed the job.","When Bob sends his resume, he is guaranteed the job.",The property of the property is the highest proportion of the proportion of the motorcycle.,1.7767543272644866,1.813796893183915,0.03704256591942845,26.90468430519104
Jonathan_2012-11-27_sc97_19,816,conditional,"If Bob sends his resume, he will get the job.","When Bob sends his resume, he will get the job.",Glass is the only thing that you can do with your wife.,1.7282251497001753,1.7390292016789317,0.010804051978756446,18.30235868692398
Cory_2013-6-27_sc115_17,817,conditional,"If Bob studies for his literature test, he will pass it for sure.","When Bob studies for his literature test, he will pass it for sure.",He has been passionate about the experience of believing that he has been passed away from the past.,1.4596189802907633,1.502069479402374,0.042450499111610585,29.43505048751831
Jonathan_2012-11-27_sc97_19,818,conditional,"If Bob studies literature, he will pass his final exam.","When Bob studies literature, he will pass his final exam.",Speaking of the language is the most important thing that we can do is speak the language in our community.,1.5923349224696202,1.6102099742355018,0.017875051765881667,36.643075942993164
Jonathan_2012-11-27_sc97_19,819,conditional,"If clothes are on sale, my friends and I are definitely going to the mall.","When clothes are on sale, my friends and I are definitely going to the mall.",The love of the marijuana is the most important part of the world.,1.373509539216757,1.369063726541671,-0.004445812675085925,31.328552961349487
Cory_2013-6-27_sc115_17,820,conditional,"If clothes are on sale, my friends and I will go over to the mall.","When clothes are on sale, my friends and I will go over to the mall.",This is not the largest part of the world.,1.421731904260258,1.417237595587537,-0.004494308672721159,27.187281847000122
Cory_2013-6-27_sc112_17,821,conditional,"If dad arrives home late, he won't know we aren't there.","When dad arrives home late, he won't know we aren't there.",The first thing that you can do is you want to know is that you will be able to communicate with your family and friends.,1.9036260972681798,1.91920648458398,0.015580387315800248,29.762861132621765
Jonathan_2012-11-27_sc92_13,822,conditional,If dad doesn't get home too late then he can help us with our homework.,When dad doesn't get home too late then he can help us with our homework.,The first thing that you know is that you don't know is that you don't think that there is anything you want to know about.,1.2823916058469977,1.3846249741476935,0.10223336830069574,27.186375856399536
Cory_2013-6-27_sc112_17,823,conditional,"If father arrives home late at night, he can't help us with our homework.","When father arrives home late at night, he can't help us with our homework.",This is the first time that we were talking about the first time we were going to talk about the first time in the first time in the first time in the first time we were going to talk about the first time we were talking about the first time in the first time we were going to talk about the first time.,1.526858958440858,1.5008048320581253,-0.026054126382732745,33.01859498023987
